,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,iq,sj,month_01,month_02,month_03,month_04,month_05,month_06,month_07,month_08,month_09,month_10,month_11,month_12
10,0.07747416797605478,0.30936261903318085,0.28667077711460115,0.1034887992230376,-0.720531734408255,0.6474412845363494,0.3110670467519051,0.4376891348939525,-0.5645095555165018,0.5855640577068412,0.022065419048389094,-0.2589530901747461,-0.720531734408255,0.3502880135319795,-0.8533498083888514,0.6989401331513105,-0.8692324664241011,-0.44587760300702056,0.46670713377460643,-0.16979416620644988,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11,0.36069267455900417,0.28533459149549684,-0.5093242027970102,-0.39084390015268555,-0.35168096332328036,1.2150359865573375,0.928547276227329,0.9501098295907475,-0.3522082291980029,0.9717953841401572,-0.3519097393584365,-0.23096429849302968,-0.35168096332328036,0.8988894438217453,-0.7380146059637507,0.879321082008624,-0.567097887423661,0.37493766770468595,0.7887871691123253,-0.7251677291115328,False,True,False,False,False,False,False,False,False,True,False,False,False,False
12,0.8081313052075024,1.6271756465740994,0.7874539476595549,0.9192475622848765,-0.15381754717593846,1.057952582090449,0.7755934576913275,1.1425057033194967,-0.44319451190593595,1.2035341800001336,-0.039326774724950365,0.09805079827691994,-0.15381754717593846,1.1237878002909294,-0.901074719738225,1.1273448865887794,-0.7904147501633166,-0.18937283090961013,1.4973632468553055,-0.5556971198427024,False,True,False,False,False,False,False,False,False,True,False,False,False,False
13,0.6831817540687202,0.5440501638624581,1.0514106442233215,0.28926145865099284,-0.4336992880494619,1.359552718754794,1.1041609200546993,0.5424591652544948,0.04206566253636224,0.9331722514968168,-0.25071381555622874,-0.7480719044541331,-0.4336992880494619,0.4942606015954202,-0.46359636570554874,0.8680472726951763,-0.2912358805132135,0.11843289560727731,0.7887871691123253,-0.5454880469951825,False,True,False,False,False,False,False,False,False,False,True,False,False,False
14,-0.08388925235174391,2.5083414150681373,-1.1039681082345594,-0.6715341820807945,0.3934346646976233,1.465322211027425,1.2287899571746936,1.259657646656018,-0.23089318558743696,1.319403577930133,-0.390589070233947,-0.1481722783069276,0.3934346646976233,1.2959903075411676,-0.6226794035358659,1.1498925052156748,-0.08762344684450064,0.682743394221577,1.4973632468553055,-0.3065957423632167,False,True,False,False,False,False,False,False,False,False,True,False,False,False
15,0.4043657556704664,0.3982936631608448,0.6619229237171383,1.169170248816156,2.2277258422602766,0.8663108279664582,0.5206704273267453,0.7519992259756173,-0.594838316419152,1.2035341800001336,-0.11128832053985356,-0.13642872934659367,2.2277258422602766,0.7135129742667682,-0.9448225551406574,0.8004044168934136,-0.06135087475450747,0.11843289560727731,1.1752832115175866,-0.7680458350711165,False,True,False,False,False,False,False,False,False,False,True,False,False,False
16,-0.16861718598023448,1.0484316039853971,-0.08224623678801157,0.4503358430967727,0.08829869389428681,1.2841526844054456,1.0758361386387372,0.4834069666513268,-0.38253699010065295,1.3580267105734734,-0.5655455784964306,-0.7651000504514113,0.08829869389428681,0.43403677393544504,-0.8016478210953207,0.879321082008624,-0.23869073634242252,0.11843289560727731,1.4973632468553055,-0.5128190138831188,False,True,False,False,False,False,False,False,False,False,True,False,False,False
17,0.6342729297658255,0.458916376638422,0.0929984477900756,-0.05287981540606268,-0.3799471656300435,1.539675022993084,1.2741096069644358,0.9072493621098903,-0.10957814197685378,1.3580267105734734,-0.12253231207343221,-0.5635024599360107,-0.3799471656300435,0.9026534330422589,-0.6226794035358659,1.2175353610174375,-0.1007597328871986,0.37493766770468595,1.1752832115175866,-0.596533411232782,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18,0.22443840203062013,-0.5535749906391654,-0.35064894694754684,-0.5612175593455423,0.0889937644428138,0.8663108279664582,0.5546601648673457,1.083453504716291,-0.5645095555165018,0.9717953841401572,2.0430604572938136,0.20237265822135073,0.0889937644428138,1.1219058057136069,-0.714152150287672,1.1047972680408047,-0.429166883968437,0.37493766770468595,1.4973632468553055,0.3427012907390494,False,True,False,False,False,False,False,False,False,False,False,True,False,False
19,0.04629604197847077,-0.36963629707482465,-1.0310287627948838,-0.9563443514502956,1.8408032369136014,0.1667660660174039,-0.15912432110519603,0.6357997378424093,-0.8374684036403011,0.6241871903501597,1.1912156587098959,0.3932053288644385,1.8408032369136014,0.6194132434904198,-0.928914251358461,-0.36079794128674847,-0.2846677374941636,-0.18937283090961013,-0.2418689439683761,1.032834615231395,False,True,False,False,False,False,False,False,False,False,False,True,False,False
20,0.8034903218794902,0.40657918989797726,1.5107017187117853,1.054733738639511,1.2458228473745212,0.7710135624628316,0.42436617162275797,0.8205759732782852,-0.685824599127085,1.1262879147134748,-0.43376599772288893,0.021130552564132363,1.2458228473745212,0.806671707688588,-0.9328913273054019,0.5862020400957626,0.1816704170468965,0.37493766770468595,0.46670713377460643,-0.706791397985997,False,True,False,False,False,False,False,False,False,False,False,True,False,False
21,0.09199187782351122,0.39283930090979047,-0.3659406002365892,-0.2231143129169645,-0.6283190416370114,0.9511358667011216,0.6283045960730047,0.8405775245470997,-0.44319451190593595,1.1262879147134748,-0.6105215446307453,-0.12566380946057976,-0.6283190416370114,0.8330196322980609,-0.7658541375839865,0.9807853656718091,0.08314827171976638,0.37493766770468595,1.1752832115175866,-0.700665954277485,False,True,False,False,False,False,False,False,False,False,False,False,True,False
22,1.0787363331023505,0.7476669834274884,-0.33830114853560594,0.34121671248186813,-0.6389767900477581,1.2276026588267277,0.9965267513084398,0.2557702637345936,-0.4128657510032858,1.242157312643474,-0.7746838210209933,-0.9459507044706799,-0.6389767900477581,0.18184949550225477,-0.8175561248775172,0.2479877610869491,0.1619659879805505,0.11843289560727731,0.0802110913693428,-0.04115984832769913,False,True,False,False,False,False,False,False,False,False,False,False,True,False
23,0.945932810177702,1.6238614358792465,-0.9933444644205955,-0.939332712900783,-0.6380500293163888,0.6128829348792472,0.3110670467519051,0.04813511275338624,-0.6251670773217848,0.5469409250635008,-0.1090395222331378,-0.6139997204777721,-0.6380500293163888,-0.037402877103222286,-0.7260833781257113,-0.33825032265985583,-0.38318988281669597,-0.44587760300702056,0.0802110913693428,-0.6394115171923656,False,True,False,False,False,False,False,False,False,False,False,False,True,False
24,-0.021057478064813458,0.6807613550251437,-0.386671196721664,-0.7498576510772991,-0.32364645119935953,-0.3201924882697335,-0.7766045513737054,-0.3280845425413484,-1.0497697299588,0.3538252618468428,0.061869149077257386,-0.1708764729653969,-0.32364645119935953,-0.3959228512629687,-0.87721226406493,-0.8117503133511127,-0.5145527432528696,-0.7536833295239098,-0.9504450217113564,-0.29026122580718483,False,True,False,False,False,False,False,False,False,False,False,False,True,False
25,-0.21359902439019604,-0.379164652822527,0.8225477612309895,0.5378474913799698,-0.8715937336214481,-0.09713405383881188,-0.4423721328857403,-0.3471336386068875,-0.8677971645429339,0.4310715271335016,0.6802886834240826,-0.37325696674299413,-0.8715937336214481,-0.4269757624474885,-0.8573268843357925,-0.9808574528949785,-1.243616618657081,-1.6257995546551005,0.0802110913693428,0.5734263370929993,False,True,False,False,False,False,False,False,False,False,False,False,False,True
26,-0.1311323206385998,1.0547286043056177,-0.19050377907820748,0.05002966368633469,-1.1023571557323997,-0.3463730559252101,-0.7652746383314333,-2.1996582683154635,-0.9284546863482169,0.1993327312735252,-0.8421477702224651,-1.9057901063199116,-1.1023571557323997,-2.103832964369565,-0.5988169478625712,-2.0067740993926972,-0.21898630727607657,-1.6257995546551005,-1.7234371065218836,-0.7782549079186364,False,True,False,False,False,False,False,False,False,False,False,False,False,True
27,1.095396035255043,1.0978688563678454,0.7429226002420408,1.1345891555634142,0.11285785327557286,-0.27725635807710186,-0.6859652510011809,-0.4966690455214909,-0.8374684036403011,0.1607095986301848,-0.20776176789795828,-0.34937841718438034,0.11285785327557286,-0.5634203720040312,-0.6306335554269642,-1.1950598296137114,-0.7641421780779212,-1.0101881016213183,-0.6283649863736375,-0.4311464311029595,False,True,False,False,False,False,False,False,False,False,False,False,False,True
28,1.1622740330065646,1.1837615978410028,-0.4608251678157897,-0.515545630868797,-1.1023571557323997,-0.46680366596761724,-0.9182284568674348,-2.13203397554936,-1.171084773569366,-0.10965232987313202,-0.8115641132511312,-1.7744580837680843,-1.1023571557323997,-2.0596060908803087,-0.7936936692042225,-1.6347383924435461,-1.1056856152018575,-1.8823043267525092,-0.6283649863736375,-0.40868647083841575,False,True,False,False,False,False,False,False,False,False,False,False,False,True
29,0.048438034283707,0.05057827679430151,-0.7264130098933863,-0.44898073928449755,-1.1023571557323997,-1.1841512143036124,-1.6716676365050802,-2.264425196138339,-1.413714860790515,-0.6503761868797876,-0.8264061820754551,-1.3282032231932275,-1.1023571557323997,-2.1725257678251015,-0.7260833781257113,-2.2435240947383255,-0.3634854537549481,-1.6257995546551005,-2.0455171418596025,-0.7272095436810369,False,True,True,False,False,False,False,False,False,False,False,False,False,False
30,1.367905294309246,1.4497270061029546,0.20778191574804017,-0.03450345683267708,-1.1023571557323997,-0.5799037178581846,-0.8672438509531445,-1.9472577401134836,-1.01944096905615,0.1607095986301848,-0.9186069126507999,-1.5119897644628564,-1.1023571557323997,-1.9306894597647943,-0.718129226234613,-1.9842264807658045,-0.21898630727607657,-1.6257995546551005,-2.432013184264864,-0.6965823251384772,False,True,True,False,False,False,False,False,False,False,False,False,False,False
31,-0.3428325601394506,0.9284986044654044,0.514508483807879,-0.1182004378340631,-1.1023571557323997,-0.4626147756998526,-0.8049293319965819,-1.820581248744212,-1.0800984908614328,-0.2255217278031312,-0.8061669973150134,-1.4863496825540268,-1.1023571557323997,-1.8215337721063858,-0.6584730870472001,-1.894036006337149,-0.04164644569275961,-1.3179938281382095,-2.0455171418596025,-0.7149586562640129,False,True,True,False,False,False,False,False,False,False,False,False,False,False
32,1.7163360426276786,0.7805331823356718,0.6648022851966584,0.23496618359666419,-1.1023571557323997,-0.6856732101307742,-1.042857493987429,-1.4357895006200398,-1.201413534472016,-0.2255217278031312,-0.4915601142054832,-0.9369473169348816,-1.1023571557323997,-1.4940667091311615,-0.7539229097459471,-1.7136550575587537,-0.6262111746226976,-1.3179938281382095,-0.9504450217113564,-0.6863732522909572,False,True,False,True,False,False,False,False,False,False,False,False,False,False
33,-0.48920203433059545,0.7186676398475247,0.949648124514554,0.7207796152997952,-0.6841563757020106,-1.3129596063476452,-1.6886625056719007,-1.5538938984931252,-1.0497697299588,-0.5731299215931068,-0.45310566316064427,-0.5120265703199292,-0.6841563757020106,-1.5477035556387686,-0.5391608086751581,-1.6460122016780758,0.2867607053930765,-0.18937283090961013,-2.0455171418596025,-0.7210840999725249,False,True,False,True,False,False,False,False,False,False,False,False,False,False
34,0.21765542639737193,0.615098555633369,-0.9142500303492439,-0.1669269067584144,-0.3658140644766619,-0.8574177323674386,-1.1221668813176815,-1.264347632696707,-1.171084773569366,0.083463333343526,-0.39913450379946674,-0.6378782700363859,-0.3658140644766619,-1.3275101856787592,-0.8414185805508121,-1.5558217273283357,-0.4817120281438261,-1.0101881016213183,-1.33694106411662,-0.20858864302702557,False,True,False,True,False,False,False,False,False,False,False,False,False,False
35,0.5071813863218071,1.0749452895442209,0.5659500300537516,0.1245384654010279,-1.1023571557323997,-0.658445420091608,-0.923893412991983,-1.1814840633448942,-1.01944096905615,0.31520212920350243,-0.7476982413404045,-0.7284993228581454,-1.1023571557323997,-1.2447024226298247,-0.8056248970394778,-0.958309834268083,0.03060312754897461,-0.7536833295239098,-0.9504450217113564,-0.6128679277888138,False,True,False,False,True,False,False,False,False,False,False,False,False,False
36,-0.08436548864094126,0.3648756481719685,-0.7866834335456641,-0.5427020390902021,-1.1023571557323997,-0.9296760988327117,-1.2921155690205035,-1.3662602987807702,-0.9891122081535171,-0.07102919722981359,-0.6847318887523641,-0.6507961738831632,-1.1023571557323997,-1.3595040941519403,-0.7221063021787701,-0.901940787779768,-0.5868023164900065,-0.18937283090961013,-0.6283649863736375,-0.7190422854030208,False,True,False,False,True,False,False,False,False,False,False,False,False,False
37,1.0041236011366206,0.7391743185219276,0.5686050082541863,0.48739494982902326,-1.1023571557323997,-0.8835983000229152,-1.2298010500639411,-1.0424256589996432,-0.8071396427376509,0.04484020070018561,-0.4562539807900462,-0.3605347887083421,-1.1023571557323997,-1.0941428534140136,-0.6624501629941413,-0.9244884064066607,-0.7641421780779212,-0.18937283090961013,0.0802110913693428,-0.2861775966681769,False,True,False,False,True,False,False,False,False,False,False,False,False,False
38,0.20980145461150568,0.6832470130462833,0.738316696764768,0.19019354363607882,-0.8030134395001212,-1.1810095464195371,-1.6320129428399315,-1.8824908122906083,-1.2923998171799491,-0.07102919722981359,-0.4643496546942229,-0.9549540920064798,-0.8030134395001212,-1.8563506725114205,-0.7936936692042225,-1.5670955365628654,-0.659051889727143,-1.8823043267525092,-0.9504450217113564,-0.7517113185150845,False,True,False,False,False,True,False,False,False,False,False,False,False,False
39,0.26263726480733346,1.1760287157372367,-0.28257347857546894,-0.33142537023581414,-0.9633430460270072,-0.9548094433714923,-1.2581258314799482,-1.125289228351456,-1.353057338985232,0.12208646598684443,-0.489536195729439,-0.4116192266864757,-0.9633430460270072,-1.1967115599200537,-0.6982438465054754,-1.5220002993879953,-0.7969828931823669,-1.8823043267525092,-0.6283649863736375,-0.45156457679799933,False,True,False,False,False,True,False,False,False,False,False,False,False,False
40,-0.44493419335571266,-0.2648243838500989,-0.564507709715054,0.005369288612031926,-0.06971401080417595,-1.0197372509518359,-1.4677292120547882,-2.0891735087352137,-1.4440436216931651,0.1607095986301848,-0.44186167162706563,-1.2716384623660244,-0.06971401080417595,-2.0266711851184662,-0.8692581121710479,-1.3528931598441296,-0.9086413245521946,-1.6257995546551005,-0.6283649863736375,-0.4393136893809755,False,True,False,False,False,True,False,False,False,False,False,False,False,False
41,0.4958766649322053,0.21718613408258222,-0.3949250079996347,-0.34540351800389835,-1.1023571557323997,0.11440493070640897,-0.13646449660686774,-0.22236205697749284,-0.8071396427376509,0.5855640577068412,-0.745899202695032,-0.448415680105566,-1.1023571557323997,-0.3262890505187707,-0.6505189351561019,0.0676068122296356,-0.24525887936147245,-0.18937283090961013,0.46670713377460643,-0.7782549079186364,False,True,False,False,False,True,False,False,False,False,False,False,False,False
42,-0.16968818213285258,0.3795824581303786,-1.3325743612490157,-1.1053631243055808,-0.2826372888362687,-0.02697013287392429,-0.4140473522628637,-0.32713208733807303,-0.8374684036403011,0.6241871903501597,-0.47109604961437,-0.42355850147263213,-0.2826372888362687,-0.4109788082108963,-0.7578999856901043,-0.23678603891775274,-0.6065067455563521,-0.44587760300702056,0.46670713377460643,-0.014616258924147288,False,True,False,False,False,False,True,False,False,False,False,False,False,False
43,-0.5199039240389819,-0.006591857691912415,-1.457114202287353,-0.8198559771004086,0.08296981968891334,-0.06676459591557057,-0.6236507328377039,-0.11949693635686567,-0.9891122081535171,0.5469409250635008,0.3991888950846166,-0.18242429611360741,0.08296981968891334,-0.20301840326696222,-0.9130059475762643,0.12397585871795337,-0.711597033902532,-0.44587760300702056,0.46670713377460643,-0.7619203913626045,False,True,False,False,False,False,True,False,False,False,False,False,False,False
44,0.002742198438666762,0.20800328479981828,0.11759999174248441,0.6009964899139411,0.1805113866655304,0.09764936816925399,-0.28375335822519043,-0.019489180012717613,-0.7768108818350009,0.6628103229935001,0.04162996431681587,-0.21158744269546442,0.1805113866655304,-0.10797767520195371,-0.8334644286597137,0.5636544215477851,-0.567097887423661,0.37493766770468595,0.7887871691123253,-0.7210840999725249,False,True,False,False,False,False,True,False,False,False,False,False,False,False
45,-0.38460141009155785,-0.39242149560193895,-1.1550253813198426,-0.4651854739638537,-0.9151514879958045,0.6181190489967976,0.40170634633134417,-0.25188815627909583,-0.6251670773217848,0.7014334556368185,-0.8219085854620236,-0.8985850569914001,-0.9151514879958045,-0.31970206936640133,-0.6306335554269642,0.6651187052109702,-0.34378102468860255,0.37493766770468595,0.7887871691123253,-0.4148119145469276,False,True,False,False,False,False,False,True,False,False,False,False,False,False
46,-0.21859700643574728,0.18314670458842086,-0.43177761026761247,-0.37113088777699776,-0.9612578343814263,0.8914441725052388,0.6566293766959264,0.1262364080888047,-0.5645095555165018,1.0876647820701344,-0.8034684393469547,-0.766861582801627,-0.9612578343814263,0.048227877877565675,-0.7618770616370455,0.7891306075799659,-0.1270323049725945,0.682743394221577,1.1752832115175866,-0.6434951463313736,False,True,False,False,False,False,False,True,False,False,False,False,False,False
47,-0.572025736799731,-0.34809392755828017,-1.013561800949918,-0.8778255883286952,-0.07712809665513022,0.8066191345036234,0.5773199893656289,0.6643733826074103,-0.534180794613869,1.0876647820701344,-0.5520527886561363,-0.1659833275664005,-0.07712809665513022,0.589301329660431,-0.8255102767686155,1.3415472633864332,-0.507984600229222,0.682743394221577,1.8838592892605692,-0.7680458350711165,False,True,False,False,False,False,False,True,False,False,False,False,False,False
48,-0.42886925106644064,-0.10242805980230262,-0.2747670902432191,-0.5550640402661764,0.6065896329125585,0.5385301236466365,0.1864380096319107,0.6167506417768701,-0.3522082291980029,0.8173028535668176,-0.08430274085926492,0.015454503902941273,0.6065896329125585,0.5394284723733388,-0.8613039602799497,0.5411068029208925,-0.3897580258403436,0.11843289560727731,0.46670713377460643,-0.5822407092462542,False,True,False,False,False,False,False,True,False,False,False,False,False,False
49,-0.4256562626085862,-1.046563831498547,-0.9073532676453819,-0.8962580793452221,0.20854589878945123,0.8307052566587145,0.5829849462833078,0.6862798436161399,-0.4735232728085688,1.0104185167834756,-0.3181777647577006,-0.15756711746697255,0.20854589878945123,0.6090622731175369,-0.8056248970394778,0.6087496587226552,-1.0859811861401096,0.11843289560727731,1.4973632468553055,0.04459636359146814,False,True,False,False,False,False,False,False,True,False,False,False,False,False
50,-0.47527908434655963,-0.18196911647877426,-0.1743804296828548,0.04267865248662086,-0.7944409027349554,0.8474608191958695,0.4923456459107832,0.7767630519275374,-0.5645095555165018,0.9717953841401572,-0.2259770341823557,-0.09219469491609655,-0.7944409027349554,0.7153949688440907,-0.8056248970394778,1.0033329842987018,-0.7969828931823669,0.11843289560727731,1.4973632468553055,-0.5801988946767501,False,True,False,False,False,False,False,False,False,True,False,False,False,False
51,-0.5913036675468574,-0.3001207277502832,-1.0352517367240164,-0.7247980234924015,0.09965151285356058,1.199327645670824,0.9058874517290008,0.8520069823197653,-0.3218794682953528,1.049041649426816,-0.3615795720773141,-0.32569559345159105,0.09965151285356058,0.7916157507406582,-0.7618770616370455,1.612118686593484,-0.33721288166495494,0.9392481663189857,1.4973632468553055,-0.8047984973221881,False,True,False,False,False,False,False,False,False,True,False,False,False,False
52,-0.5027679855970918,-0.6405730213790564,0.26167958555180465,-0.22578762052156925,0.17657265355721108,1.0569053589737112,0.7585985893175925,0.9110591815896827,-0.4128657510032858,1.1649110473568152,-0.39913450379946674,-0.1423005038199101,0.17657265355721108,0.8443115999596061,-0.7698312135281437,0.7327615610127328,-0.5736660304473086,-0.18937283090961013,1.1752832115175866,-0.6169515569278218,False,True,False,False,False,False,False,False,False,True,False,False,False,False
53,-0.22609397950407426,-0.35368665810584454,-0.8836156664980739,-0.5062826083245823,0.4244811491984944,1.0485275777051755,0.7189438956524438,0.9967801158846858,-0.4128657510032858,1.0876647820701344,0.017567822434957574,-0.044241869986743634,0.4244811491984944,0.957231276904398,-0.8374415046066549,1.3528210726998782,-0.324076595622257,0.9392481663189857,1.4973632468553055,-0.2800521529596649,False,True,False,False,False,False,False,False,False,False,True,False,False,False
54,-0.24965589486167317,0.21104075890165122,-1.2560650375307187,-0.7141059624998815,-0.32480490211357105,1.3668832776397235,1.1041609200546993,0.7653335934881603,-0.2612219464900698,1.2035341800001336,-0.6779854938322171,-0.5488230237390195,-0.32480490211357105,0.7153949688440907,-0.5829086440775907,1.3753686912478555,-0.25182702238512006,0.682743394221577,0.7887871691123253,0.41008117153268075,False,True,False,False,False,False,False,False,False,False,True,False,False,False
55,-0.21359902439019604,0.1522135190680105,-0.497039554170201,-0.43077160861463704,-0.41817604579902634,1.3574582732544083,1.0758361386387372,1.0653568625206424,-0.20056442468478686,1.242157312643474,-0.28669458846368034,-0.24055486347890104,-0.41817604579902634,1.047567018394362,-0.745968757854849,1.3302734540729855,-0.6656200327507911,0.37493766770468595,1.4973632468553055,-0.6741223648739333,False,True,False,False,False,False,False,False,False,False,True,False,False,False
56,0.19909149308532434,0.12045260942656077,-0.45864985925986684,0.14542207310139196,0.6017241390728696,1.0150164511647692,0.6396345083221914,0.857721711539435,-0.38253699010065295,1.0104185167834756,0.8084701869068791,-0.16559187592845262,0.6017241390728696,0.813258688840955,-0.8533498083888514,0.7214877517782032,-0.7181651769261801,0.11843289560727731,1.4973632468553055,-0.18612868276248176,False,True,False,False,False,False,False,False,False,False,True,False,False,False
57,-0.07579751941999635,0.2681006958822613,-0.38379183524214394,-0.11870212154463836,-0.36836265648792743,0.714463536884072,0.3563866965416472,0.7291403104302858,-0.6251670773217848,1.049041649426816,0.41493048323162673,-0.020167594616006444,-0.36836265648792743,0.6852830550141042,-0.8613039602799497,0.40582109131736716,-0.6130748885754019,0.11843289560727731,0.7887871691123253,-0.2943448549461928,False,True,False,False,False,False,False,False,False,False,False,True,False,False
58,-0.33355059348342686,-0.3427083351791441,-0.8126285899476854,-0.4390125529233203,-0.3586316688085499,0.6505829524204245,0.3393918273747817,0.389113938860137,-0.5038520337112189,0.7786797209234992,0.3047393662025561,-0.29007349493264334,-0.3586316688085499,0.35217000817517063,-0.8016478210953207,0.33817823543668635,-0.7510058920306255,-0.44587760300702056,0.46670713377460643,-0.6659551065959174,False,True,False,False,False,False,False,False,False,False,False,True,False,False
59,-0.8997505595008796,-0.04558934638557386,-1.2968718912379065,-1.1539773283436496,-1.026131085577276,0.8956330635060515,0.5376652957004802,0.4767397828950553,-0.5038520337112189,0.9717953841401572,-0.23294830893317445,-0.44528406704308426,-1.026131085577276,0.4095708439032946,-0.7897165932572814,1.0371544122390421,-0.2846677374941636,0.682743394221577,1.4973632468553055,-0.4005192125603998,False,True,False,False,False,False,False,False,False,False,False,True,False,False
